x,y,cluster,keywords,citation,full_name,year
23.234283,24.77533,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to the theory of queuing networks and their application to computer system performance evaluation.,Richard R Muntz,1996
-44.23248,-7.5151377,9,"contributions, vision, computer, graphics, geometry, robotics",For introducing the paradigm of Active Perception in the field of machine perception and establishing and maintaining a world class robotic and intelligent systems laboratory.,Ruzena Bajcsy,1996
12.614053,12.387214,6,"contributions, parallel, computing, memory, performance, design","For contributions to data structures, design and analysis of algorithms, multiprocessor scheduling, electronic computer aided design, and parallel computing.",Sartaj K Sahni,1996
29.468912,10.716163,1,"contributions, systems, wireless, internet, networks, distributed",For outstanding contributions to error-control coding theory and fault tolerant systems; and service to ACM Lectureship and Chapter activities.,TRN Rao,1996
-6.9820457,8.258025,1,"contributions, systems, wireless, internet, networks, distributed","For contributions to the design and analysis of efficient algorithms for planar graphs, network flows and VLSI routing.",Takao Nishizeki,1996
-14.224779,29.85527,3,"computer, contributions, acm, computing, science, years","One of the pioneers of parallel algorithms research, Dr. Vishkin's seminal contributions played a leading role in forming and shaping what thinking in parallel has come to mean in the fundamental theory of Computer Science.",Uzi Vishkin,1996
16.180483,-11.36654,3,"computer, contributions, acm, computing, science, years","For leadership in computing through academic and government administration, service to professional societies, and research on reliable systems, software testing and analysis.",William Richards Adrion,1996
-40.91487,1.9082216,9,"contributions, vision, computer, graphics, geometry, robotics","Prof. Barr is being recognized for his contribution to graphics, primarily for extending computer graphics shape modeling to include physically based and 'teleological' modeling.",Alan H Barr,1995
-9.601598,-14.25391,5,"contributions, algorithms, theory, complexity, computational, design","For significant research contributions in Computational Complexity, Analysis of Algorithms, Data Structures, Communication Complexity, and Cryptographic Protocols.",Andrew C Yao,1995
-9.00654,26.802404,3,"computer, contributions, acm, computing, science, years",For more than 42 years Professor Oettinger has served ACM and computing and led in the establishment of the national communications and information resources policy.,Anthony Oettinger,1995
-15.858828,30.234964,3,"computer, contributions, acm, computing, science, years","Dr. Herzog has been a pioneer in recognizing new ideas and applications with computing, via distributed computing, networking and computer graphics. He has had a distinguished career in research and education in academia, business, and industry.",Bertram Herzog,1995
5.22543,30.040394,5,"contributions, algorithms, theory, complexity, computational, design","For contributions to the theory of mass storage systems, to the analysis and design of computer algorithms, and to the design of VLSI circuits.",Chak-Kuen Wong,1995
-16.962957,-7.290018,5,"contributions, algorithms, theory, complexity, computational, design","For research in a number of areas in Computer Science including fast multiplication algorithm, minimum message length principle and its applications, random number generation, computer architecture, numerical solution of ODE's, and contribution to Australian Computer Science.",Chris S Wallace,1995
1.295908,-29.18271,4,"contributions, database, data, management, systems, query","For fundamental contributions to the areas of parallel database systems, database system benchmarking, and object-oriented database systems, and for outstanding service as an educator and a technical leader.",David DeWitt,1995
-6.909667,21.74372,3,"computer, contributions, acm, computing, science, years","For his 20 years of ACM leadership, his research management in theoretical and applied computer science, and his contributions to the public use of computing.",David H Brandin,1995
-13.502774,-15.543249,5,"contributions, algorithms, theory, complexity, computational, design","For fundamental contributions to the theories of approximation algorithms and computational complexity, and for outstanding service to ACM.",David S Johnson,1995
-16.80123,30.945745,3,"computer, contributions, acm, computing, science, years",Professor Greenberg is both an expert in structural engineering and computer science. He is one of the outstanding researchers and contributors in computer graphics.,Donald Greenberg,1995
13.474788,-0.6224212,6,"contributions, parallel, computing, memory, performance, design","For pioneering contributions to formal languages, compiler design, algorithm analysis, databases, parallel and fault-tolerant computing and for exemplary ACM service including Editorship of JACM.",Daniel J Rosenkrantz,1995
0.28556517,13.712156,3,"computer, contributions, acm, computing, science, years",For technical leadership and professional contributions that advanced the field of computer and communications security and promoted the open exchange of ideas and information.,Dorothy E Denning,1995
13.532702,-15.514411,2,"contributions, software, programming, languages, verification, systems",For technical contributions improving the state of the art and state of the practice of software engineering.,John B Goodenough,1995
-9.20609,20.41501,3,"computer, contributions, acm, computing, science, years","For outstanding contributions to the advancement of computing science through his leadership in the Association for Computing Machinery (ACM), computing science research, and computing science education.",John R. White,1995
2.3499353,-30.603683,4,"contributions, database, data, management, systems, query","For fundamental insights into query optimization in relational databases, support for engineering applications, and functionality and architecture of object-oriented databases, and for extensive editorial service.",Won Kim,1995
-1.4902323,22.224154,3,"computer, contributions, acm, computing, science, years","For advancing the state of the art in computer systems and computer system performance analysis, and for significant technical, educational, and disciplinary leadership.",Edward Lazowska,1995
-17.086214,29.421846,3,"computer, contributions, acm, computing, science, years","Dr. Edwin E. Catmull has made many and noteworthy advances in computer graphics as an individual researcher, as an inspiring leader in the field, as a director of organizations, and as a mentor for many.",Edwin Catmull,1995
-10.472496,28.958036,3,"computer, contributions, acm, computing, science, years","Erwin Engeler is honored for his pioneering work on the interrelations between logic, computer science and scientific computation.",Erwin Engeler,1995
-32.23583,-7.7466,5,"contributions, algorithms, theory, complexity, computational, design","For significant research contributions in Computational Geometry, Parallel Algorithms, Theory of VLSI Layouts, Fault Diagnosis in Computer Systems, and Algebraic Coding Theory.",Franco P Preparata,1995
14.174095,-0.124603234,2,"contributions, software, programming, languages, verification, systems","For work in semantics, methodology, and algorithms to support programming concurrent and distributed systems, particularly those intended for mission-critical settings.",Fred B Schneider,1995
-9.697175,25.49409,3,"computer, contributions, acm, computing, science, years",For foundational and most influential contributions over 30 years to information organization and retrieval and for 25 years of distinguished service to the ACM.,Gerard Salton,1995
-3.5197685,6.6595964,4,"contributions, database, data, management, systems, query","For seminal contributions to our understanding and use of database management systems and medical informatics, and for outstanding service to the computer science community.",Gio Wiederhold,1995
21.19186,-28.923717,3,"computer, contributions, acm, computing, science, years",Booch has pioneered the development of object-oriented analysis and design methods. He has also offered seminal contributions in software architecture and reusable software components.,Grady Booch,1995
-12.806143,-3.9437685,3,"computer, contributions, acm, computing, science, years","For contributions to modeling and simulation theory, particularly the development and use of random number algorithms. For promotion of information security issues internationally. For service and leadership to ACM's SIG publications.",Harold J Highland,1995
-15.592306,30.334393,6,"contributions, parallel, computing, memory, performance, design","Dr. Henry Fuchs is internationally known for his contributions to high performance, parallel display architecture. He was a pioneer who recognized the importance of parallelism for graphic processors.",Henry Fuchs,1995
-13.129121,31.379097,3,"computer, contributions, acm, computing, science, years","A computer pioneer who managed important space and technology projects, Grosch is respected for discovering and describing the relationship between speed and cost of computers.",Herbert R J Grosch,1995
-30.862963,-5.1093936,3,"computer, contributions, acm, computing, science, years","Outstanding educator, author of textbooks of exemplary clarity and innovative content. Influential contributions in data structures (trees, extendible hashing, gridfile) and software for geometry (GeoBench).",J Nievergelt,1995
-16.37717,28.037539,3,"computer, contributions, acm, computing, science, years","Dr. Turner Whitted is being recognized for his important contribution to ray tracing. Instead, he contributed what so many wish to contribute: a simple and elegant algorithm.",J Turner Whitted,1995
17.146233,9.946796,6,"contributions, parallel, computing, memory, performance, design","For significant advancements in the theory and practice of distributed computing, in particular for work on Parallel Program Design and the development and use of UNITY.",Jayadev Misra,1995
15.727993,-25.338093,2,"contributions, software, programming, languages, verification, systems","For seminal contributions to the foundations of computer science, compiler design, database systems, as well as outstanding contributions to computer science education.",Jeffrey D Ullman,1995
17.766376,5.991162,6,"contributions, parallel, computing, memory, performance, design","For outstanding contributions to the research and practice of achieving high performance on parallel computers, through innovations in programming language design and program optimization.",Kenneth W Kennedy,1995
-2.744488,12.398228,0,"security, contributions, privacy, cryptography, systems, internet","Research and social impact of computing and facilitation of dialogue among concerned stakeholders, exemplified by institutionalizing within ACM the Conference on Computers, Freedom, and Privacy.",Lance Hoffman,1995
13.431339,-15.533925,2,"contributions, software, programming, languages, verification, systems",For leadership in advancing the state of software engineering practice and technical contributions to design automation and software development environments.,Larry Druffel,1995
15.312569,11.342025,6,"contributions, parallel, computing, memory, performance, design","For fundamental contributions to parallel computer programming, parallel computer architecture, and the theoretical foundations of computer science.",Larry Snyder,1995
-14.496597,33.03729,3,"computer, contributions, acm, computing, science, years",Mr. Bernstein is one of the founders of network management as a technology and as a scientific discipline. His systems currently support over 100 million customers.,Lawrence Bernstein,1995
-46.31761,3.3773496,9,"contributions, vision, computer, graphics, geometry, robotics",Loren Carpenter is a pioneer in the design of algorithms for generating faster computer graphics; his images approach photographic realism. He has continued his work in large scale computer generated visuals.,Loren C Carpenter,1995
-12.852802,-15.525257,5,"contributions, algorithms, theory, complexity, computational, design",For fundamental contributions to the theory of complexity and algorithms and for outstanding service to ACM.,Michael R Garey,1995
-14.067284,27.94611,3,"computer, contributions, acm, computing, science, years",Pioneering and sustained contributions to supercomputing research and its application to the automotive industry in addition to distinguished  teaching and service in high-performance computing.,Myron Ginsberg,1995
-4.9278793,31.355238,3,"computer, contributions, acm, computing, science, years",Nancy Leveson is the founder of the field of software safety and has developed safety techniques that are used by industry and other researchers worldwide.,Nancy Leveson,1995
32.345913,-15.729484,2,"contributions, software, programming, languages, verification, systems","For contributions to object-oriented technologies by type inference for Smalltalk, microprocessor, fast interpreter, and a database, to multiprocessing by snoop cache, and to program verification.",Norihisa Suzuki,1995
13.516553,9.798227,5,"contributions, algorithms, theory, complexity, computational, design","For contributions to the design and analysis of algorithms, the theory of computation, computational complexity, and parallel computing.",Oscar Ibarra,1995
-8.035354,22.779392,3,"computer, contributions, acm, computing, science, years",For his leadership as ACM President and in other offices; for contributions to programming language design and standardization; and to computing as author and lecturer.,Paul W Abrahams,1995
-6.9842935,-7.795973,3,"computer, contributions, acm, computing, science, years",For fundamental contributions to the theory of the complexity of algorithms and for a career of exceptional service to the computing research and education community.,Paul Young,1995
-10.536414,27.063463,3,"computer, contributions, acm, computing, science, years",For many 27 years Professor Wegner has been an initiating leader in ACM's educational and publication efforts while inspiring several generations of computer scientists.,Peter Wegner,1995
10.206979,-16.598894,2,"contributions, software, programming, languages, verification, systems","A longstanding originator and promoter of formal and rigorous methods for software design and construction, especially the Vienna Development Method (VDM).",Cliff B Jones,1995
-7.423172,26.893084,3,"computer, contributions, acm, computing, science, years",Ashenhurst's most notable contributions in 31 years of ACM leadership were 14 years as Monograph Series editor and 17 years as editor of CACM Forum.,R L Ashenhurst,1995
-15.63574,25.579185,3,"computer, contributions, acm, computing, science, years",For seminal and significant contributions in theoretical computer science research.,Richard E. Ladner,1995
-17.263735,-7.2752194,5,"contributions, algorithms, theory, complexity, computational, design","For research in the areas of parallel algorithms, computational number theory, multiple-precision arithmetic, computational complexity and numerical analysis, and leadership in Australian Computer Science.",Richard P Brent,1995
-19.42592,-5.1854715,2,"contributions, software, programming, languages, verification, systems","For fundamental contributions to the field of logic and its computational aspects, especially his work on providing mechanical assistance in problem solving through the software system Nuprl.",Robert Constable,1995
-5.949977,27.088755,3,"computer, contributions, acm, computing, science, years",Author of over 100 journal articles and several books on information systems and leader in ACM SIG conference activities for over a decade.,Roy F Rada,1995
12.46805,14.660519,6,"contributions, parallel, computing, memory, performance, design","For contributions to the theory and applications of learning algorithms, parallel processing and interconnection networks.",S Lakshmivarahan,1995
15.682237,11.408593,6,"contributions, parallel, computing, memory, performance, design",For contributions to the Theory of Parallel Computing.,Sambasiva Kosaraju,1995
19.662153,-21.403296,2,"contributions, software, programming, languages, verification, systems",For outstanding contributions to the research and practice of software development environments and for leadership and innovation in ACM's Special Interest Group on Programming Languages.,Stuart Feldman,1995
-5.8638983,-7.196235,5,"contributions, algorithms, theory, complexity, computational, design",For fundamental contributions to the design and analysis of algorithms and outstanding service to the theoretical computer science community.,Zvi Galil,1995
24.962149,-19.49432,2,"contributions, software, programming, languages, verification, systems","For three distinct and complete achievements: 1) LCF, the mechanization of Scott's Logic of Computable Functions, probably the first theoretically based yet practical tool for machine-assisted proof construction; 2) ML, the first language to include polymorphic type inference together with a type-safe exception-handling mechanism; 3) CCS, a general theory of concurrency. In addition, he formulated and strongly advanced full abstraction, the study of the relationship between operational and denotational semantics.",A J Milner,1994
-12.121504,17.85958,3,"computer, contributions, acm, computing, science, years","In recognition of his extensive and productive participation in the management of professional society policies and operations. Dr. Finerman has been actively involved in the Space Program and other technical activities worldwide in addition to his years of service to such organizations such as SHARE, AFIPS, and ACM.",Aaron Finerman,1994
22.784096,-27.810017,2,"contributions, software, programming, languages, verification, systems","For seminal contributions to object-oriented programming and related programming techniques. The theories of languages and development systems known as Smalltalk laid the foundation for explorations in new software methodologies, graphical user interfa",Adele Goldberg,1994
-11.549768,25.239826,3,"computer, contributions, acm, computing, science, years","Dr. Allen B. Tucker was Co-Chair of the ACM/IEEE Computer Society Joint Curriculum Task Force, and Editor of the Task Force Report, Computing Curricula '91. This and mark report provides a framework for evolving computer science curricula through the '90's, serving as both a practical tool and a theoretical foundation for curriculum design. Dr. Tucker has also been a major contributor to previous computer science curriculum efforts and is widely recognized for his dedication and leadership in the development of computer science as an academic discipline.",Allen Tucker,1994
-18.041601,24.220793,3,"computer, contributions, acm, computing, science, years","For sustained contributions to computer science and education, especially in the areas of graphics and user interfaces. Through his writings, programs, films, and personal enthusiasm, he has inspired generations of students at Brown University and computer users everywhere.",Andries van Dam,1994
-6.0497966,28.193117,3,"computer, contributions, acm, computing, science, years","For a range of accomplishments as an author, educator, human rights advocate, and in the management of technical societies.",Anthony Ralston,1994
-49.91614,-5.8020763,9,"contributions, vision, computer, graphics, geometry, robotics",For pioneering and fundamental contributions to computer vision and image analysis.,Azriel Rosenfeld,1994
18.874044,-27.822147,2,"contributions, software, programming, languages, verification, systems","For his early work laying the foundations for the C++ programming language. Based on the foundations and Dr. Stroustrup's continuing efforts, C++ has become one of the most influential programming languages in the history of computing.",Bjarne Stroustrup,1994
4.438507,-37.13397,4,"contributions, database, data, management, systems, query","For co-authoring of 'The Recovery Manager of the System R Database Manager', the best paper in the area of Programming Systems and Languages.",Bruce Lindsay,1994
36.23146,-0.42770284,6,"contributions, parallel, computing, memory, performance, design",For pioneering work in the design and implementation of scalable shared memory multiprocessors.,Burton Smith,1994
-26.983795,19.752388,1,"contributions, systems, wireless, internet, networks, distributed","For contributions to the development of distributed, personal computing environments and the technology for their implementation: workstations, networks, operating systems, programming systems, displays, security, and document publishing.",Butler W Lampson,1994
-24.841663,23.798801,1,"contributions, systems, wireless, internet, networks, distributed","For his contributions to the formation of the minicomputer as embodied in the PDP-5 and PDP-8; the architecture and implementation of the first commercial, interactive timesharing computer; his pioneering work in the field of hardware descriptive languag",C Gordon Bell,1994
-12.04172,27.340645,3,"computer, contributions, acm, computing, science, years","Professor Liu is an educator in the truest sense of the word. He is a highly regarded author of computer science textbooks, a superb teacher, inside and outside the classroom, and has contributed significantly to computer science educational programs at both the national and international levels.",C.L. Liu,1994
-5.720035,22.082264,3,"computer, contributions, acm, computing, science, years","For his outstanding service to the computing community through professional, managerial, and technical contributions, both nationally and internationally.",Carl Hammer,1994
-9.306614,24.316927,3,"computer, contributions, acm, computing, science, years","In recognition of over thirty-five years of distinguished, valuable, essential, and lasting contributions and service to the government, academic and professional computing community, as a computer scientist, educator, administrator, and ACM leader.",Charles L Bradshaw,1994
-24.395384,25.372688,3,"computer, contributions, acm, computing, science, years",For conceiving and guiding the development of the Xerox Alto System demonstrating that a distributed personal computer system can provide a desirable and practical alternative to time-sharing.,Charles P Thacker,1994
-21.8332,-13.377605,5,"contributions, algorithms, theory, complexity, computational, design",For the development of automatic computational techniques for the solution of stiff differential equations.,Charles W Gear,1994
27.169886,-17.795328,2,"contributions, software, programming, languages, verification, systems",For establishing several key aspects of the theoretical basis for logic programming and providing a resolution theorem prover to carry out a programming task by constructing the result which the computer program is to compute. For proving the construc,Cordell Green,1994
-2.5323071,-16.25148,5,"contributions, algorithms, theory, complexity, computational, design","For their joint paper 'Finite Automataand Their Decision Problem,' which introduced the idea of nondeterministic machines, which has proved to be an enormously valuable concept.  Their (Scott & Rabin) classic paper has been a continuous source of inspiration for subsequent work in this field.",Dana S Scott,1994
30.625837,-27.264786,2,"contributions, software, programming, languages, verification, systems","For their pioneering work in programming environments that integrated source-language debuggers, fully compatible integrated interpreter/compiler, automatic change management, structure-based editing, logging facilities, interactive graphics, and analysi",Daniel Bobrow,1994
-22.870005,21.49045,8,"human, contributions, interaction, computer, computing, design","For the invention of VisiCalc, a new metaphor for data manipulation that galvanized personal computing in industry.",Daniel S Bricklin,1994
-5.530767,23.954655,3,"computer, contributions, acm, computing, science, years",In recognition of outstanding technical and professional achievements in the field of information technology.,Daniel Siewiorek,1994
-11.747814,26.930668,3,"computer, contributions, acm, computing, science, years","A brilliant expositor, he has exposed laymen to deep computer science concepts through his widely acclaimed book Algorithmics, the Spirit of Computing (1987) and through numerous lectures to a variety of audiences. His work on Israeli national councils and ministerial committees is profoundly influencing curricula at both the high-school and university level.",David Harel,1994
17.516586,4.50067,6,"contributions, parallel, computing, memory, performance, design","For his impact on the field of supercomputing, including his work in shared memory multiprocessing, clustered memory hierarchies, computer technology, and application/library tuning.",David J Kuck,1994
-7.8268347,33.43079,3,"computer, contributions, acm, computing, science, years","Designed the programming system of EDSAC (1949, Cambridge University) the first usable computer. Incorporated the experience gained in the coherent system (input, output, order codes and ROM facilities) for EDSAC 2 in 1956.",David John Wheeler,1994
13.693028,-3.5549016,2,"contributions, software, programming, languages, verification, systems","For co-authoring of 'An Axiomatic Proof Technique for Parallel Programs I', the best paper in the area of Programming Systems and Languages.",David Joseph Gries,1994
9.287302,-21.200169,2,"contributions, software, programming, languages, verification, systems",For the richness of insights¿provided into system software design characteristics that provide for system change.  The award winning work is entitled Design Software for Ease of Extension and Contraction.,David Lorge Parnas,1994
-13.15731,26.174551,3,"computer, contributions, acm, computing, science, years","Professor Patterson is a quintessential example of a professor who combines highest intellectual ability and technical expertise with a total dedication to his role as a teacher, mentor, and friend of his students.",David Patterson,1994
33.80646,22.388903,1,"contributions, systems, wireless, internet, networks, distributed","Co-inventor of the Ethernet local area network. Developer of early prototypes of internet protocols, file servers, gateways and network interface cards.",David R. Boggs,1994
2.1771832,-34.54141,4,"contributions, database, data, management, systems, query",The INGRES and System R systems demonstrated that a practical and efficient database management system (DBMS) could be implemented based on the relational data model. These systems were full-function DBMS's that supported non-procedural,Donald Chamberlin,1994
-25.319893,20.53983,8,"human, contributions, interaction, computer, computing, design","For the design and implementation of TEX, an innovative tool for the computer composition of documents of high typographical quality.",Donald E Knuth,1994
17.245832,-35.64816,2,"contributions, software, programming, languages, verification, systems",For the design of the PostScript page description language and its implementation.,Douglas K Brotz,1994
30.869991,2.898613,6,"contributions, parallel, computing, memory, performance, design","The paper by Matson, Gecsel, Slutz and Traiger advances the art of performance evaluation of computing systems by intorducing a method of computing a large number of different performance measures in a single pass through a computer program.",Donald R Slutz,1994
-3.9594052,12.700839,3,"computer, contributions, acm, computing, science, years","For his dedicated service as founder and moderator of the ACM Forum on Risks to the Public in the Use of Computers and Related Systems. His work with RISKS Forum on-line, in the Software Engineering Notes, and in CACM has increased awareness of security",Peter G Neumann,1994
-8.750308,27.688957,3,"computer, contributions, acm, computing, science, years","Bernard Galler has served ACM in a number of capacities: as president from 1968-1970; chairman of the Turing Award Committee and the Government Organization Committee. He has been particularly active in AFIPS where he chaired their Special Committee on Electronic Funds Transfer Systems and is currently Editor- in-Chief of its Annals of the History of Computing. Galler was also a member of the Computer Science and Technology Board, National Academy of Sciences - National Research Council from 1977-1979; Member of the Advisory Committee for the NSF Office for Computing Activities (1971-1974); Member of the Steering Committee of the NSF COSERS Study since 1975.",Bernard A Galler,1994
-10.5143385,27.663229,3,"computer, contributions, acm, computing, science, years","By his diligence and singular leadership in computer science curricula development and accreditation, national and international conferences, and technical journal founding and development, Gerald Engel has made lasting contributions to the computing profession throughout the last two decades.",Gerald L Engel,1994
-2.3272338,14.959478,3,"computer, contributions, acm, computing, science, years","Her service to the broad computing community spans some twenty years and includes significant contributions to curriculum development, certification standards, vocational education professional ethics.",Joyce Currie Little,1994
4.437876,-37.131638,4,"contributions, database, data, management, systems, query","For co-authoring of 'The Recovery Manager of the System R Database Manager', the best paper in the area of Programming Systems and Languages.",Michael W Blasgen,1994
30.727423,-27.475958,2,"contributions, software, programming, languages, verification, systems","For their pioneering work in programming environments that integrated source-language debuggers, fully compatible integrated interpreter/compiler, automatic change management, structure-based editing, logging facilities, interactive graphics, and analysis",Richard R. Burton,1994
-7.921697,26.402998,3,"computer, contributions, acm, computing, science, years","For outstanding contributions to ACM Publications, having served on the Editorial Board of the Journal of the ACM from 1969 through 1985; four of these years as Editor-in-Chief.",Ed Coffman,1994
1.8075439,-32.860695,4,"contributions, database, data, management, systems, query","For his fundamental and continuing contributions to the theory and practice of database management systems. He originated the relational approach to database management in a series of research papers published commencing in 1970. His paper 'A Relational Model of Data for Large Shared Data Banks' was a seminal paper, in a continuing and carefully developed series of papers. Dr. Codd built upon this space and in so doing has provided the impetus for widespread research into numerous related areas, including database languages, query subsystems, database semantics, locking and recovery, and inferential subsystems.",Edgar F Codd,1994
18.49299,-28.769016,3,"computer, contributions, acm, computing, science, years","Edsger Dijkstra was a principal contributor in the late 1950's to the development of the ALGOL, a high level programming language which has become a model of clarity and mathematical rigor.  He is one of the principal exponents of the science and art of programming languages in general, and has greatly contributed to our understanding of their structure, representation, and implementation. His fifteen years of publications extend from theoretical articles on graph theory to basic manuals, expository texts, and philosophical contemplations in the field of programming languages.",Edsger W Dijkstra,1994
17.246078,-35.648884,2,"contributions, software, programming, languages, verification, systems",For the design of the PostScript page description language and its implementation.,Edward A Taft,1994
-7.265372,23.679193,3,"computer, contributions, acm, computing, science, years","For his contribution to ACM and to the computing community, particularly in the field of publications and publications policy.",Eric A Weiss,1994
24.318089,15.531696,6,"contributions, parallel, computing, memory, performance, design","For his pioneering work organizing the concepts and leading the development of the general-purpose, large-scale, time-sharing and resource-sharing computer systems, CTSS and Multics.",Fernando J Corbato,1994
13.099628,-4.137651,2,"contributions, software, programming, languages, verification, systems","For co-authoring the paper ""A Program Data Flow Analysis Procedure""",Frances Allen,1994
-13.323919,21.344652,3,"computer, contributions, acm, computing, science, years",For his dedicated and effective leadership as Chair of the Conference Board and in many other conference management posts over the past decade. His superb guidance of SIG and ACM conferences has greatly advanced this important area of SIG and ACM service to members and to the profession.,Frank Friedman,1994
-9.871826,23.598846,3,"computer, contributions, acm, computing, science, years","The selection Committee for this award feels that Franz Alt's contributions to the computing community and to the ACM, as exemplified by the efforts he expended in the work of the early days of the Association, make him the most appropriate single individual to receive this first ACM Distinguished Service Award.",Franz L Alt,1994
-10.44279,18.351326,3,"computer, contributions, acm, computing, science, years",For helping insure ACM's effective and valuable participation in establishing and operating the Institute for Certification of Computer Professionals.,Fred H Harris,1994
40.923687,1.9530438,6,"contributions, parallel, computing, memory, performance, design","For outstanding innovations in computer architecture, including pipelining, instruction look-ahead, and cache memory.",Frederick Brooks,1994
17.103355,-26.750898,2,"contributions, software, programming, languages, verification, systems","For his important and pioneering work in teaching introductory computer science. Among his many contributions in this area ate the Scheme programming language, and the well known text Structure and Interpretation of Computer Programs, written with Harold Abelson.",Gerald Sussman,1994
28.313263,-21.309177,2,"contributions, software, programming, languages, verification, systems","For his general contributions to the development of Higher Order Symbolic Programming, principally for his advancement of lexical scoping in LISP.",Guy L Steele,1994
-8.011947,31.10056,3,"computer, contributions, acm, computing, science, years","For his work on ENIAC; design and construction of ACE-Pilot Model, SWAC, Bendix G15, and UC Berkeley Time-sharing Computer; edited Computer Handbook, and is a Past President of the ACM.",Harry D Huskey,1994
8.045834,28.514536,3,"computer, contributions, acm, computing, science, years",For major contributions to computer architecture and for pioneering the application of integrated circuits for computer purposes. For serving as architect of the Texas Instruments scientific computer and for playing a leading role in many other computing developments in that company.,Harvey G Cragon,1994
-16.103224,23.214361,3,"computer, contributions, acm, computing, science, years","In joint scientific efforts extending over twenty years, initially in collaboration with J.C. Shaw at the RAND Corporation, and subsequently with numerous faculty and student collegues at Carnegie-Mellon University, they have made basic contributions to artificial intelligence, the psychology of human cognition, and list processing.",Herbert A Simon,1994
-11.106472,23.101997,3,"computer, contributions, acm, computing, science, years","For lengthy, effective and dedicated service to ACM in many roles including Chairman of the External Activities Board and, in particular, for his service as Chair of the Intersociety Liaison Committee.",Herbert Maisel,1994
2.2006414,-33.750088,4,"contributions, database, data, management, systems, query","The INGRES and System R systems demonstrated that a practical and efficient database management system (DBMS) could be implemented based on the relational data model. These systems were full-function DBMS's that supported non-procedural query languages (QUEL and SQL), automatic query optimization, alternative storage structures, transactions, crash recovery, views, integrity, and protection. They have revolutionized the database system industry by showing how data stored in a computer can be conveniently accessed by end users and while at the same time it can be used by production application programs.",Irv Traiger,1994
-41.50958,7.3940077,8,"human, contributions, interaction, computer, computing, design","For his pioneering and visionary contributions to computer graphics, starting with Sketchpad, and continuing after. Sketchpad, though written twenty-five years ago, introduced many techniques still important today. These include a display file for screen",Ivan Sutherland,1994
19.708273,0.6851779,6,"contributions, parallel, computing, memory, performance, design",For contributions to the advancement of combined hardware and software design through innovations in data flow architectures.,Jack Dennis,1994
-13.6640215,18.65957,3,"computer, contributions, acm, computing, science, years","For championing the rights of scientists to practice their profession freely and openly, for bringing to public attention the names of scientists deprived of their scientific freedom and human rights, and for giving these victims hope and making them aware of ACM's support.",Jack Minker,1994
-12.464904,19.072733,3,"computer, contributions, acm, computing, science, years","For his outstanding contributions over many years in inspiring and supporting ACM's volunteers, in serving as ACM's collective conscience and memory, and in uniting the volunteers and the professional staff into a single team working to fulfill ACM's potential.",James M Adams,1994
-9.296666,19.853357,3,"computer, contributions, acm, computing, science, years","For dedicated, tireless and dynamic leadership in service to ACM and the computing community. For advancing the art and science of computer programing languages and recording its history.",Jean E Sammet,1994
-24.811401,23.463898,8,"human, contributions, interaction, computer, computing, design","For their pioneering work on augmenting human intellect with hypertext, outline processors, and video conferencing that was implemented in the NLS System [On Line System] (1968).",Jeff Rulifson,1994
2.2086241,-34.43147,4,"contributions, database, data, management, systems, query",The INGRES and System R systems demonstrated that a practical and efficient database management system (DBMS) could be implemented based on the relational data model. These systems were full-function DBMS's that supported non-procedural query languages (,Jim Gray,1994
-8.815548,22.833801,3,"computer, contributions, acm, computing, science, years","For many years of dedicated service to ACM and the computing community with special contributions in the areas of computing standards, history of computing, and advancing computer science professionalism.",John A Lee,1994
-20.473137,-20.12271,5,"contributions, algorithms, theory, complexity, computational, design",For fundamental achievements in the design and analysis of algorithms and data structures.,John E Hopcroft,1994
-14.285767,20.901745,3,"computer, contributions, acm, computing, science, years","For his wisdom and skill as a principal architect of SIG and overall ACM finances over the past decade, and in addition for his leadership of the group that guided the choice of ACM's new Headquarters location.",John H Esbin,1994
-21.87029,1.9484123,7,"contributions, learning, intelligence, artificial, mining, machine",Dr. McCarthy's lecture 'The Present State of Research on Artificial Intelligence' is a topic that covers the area in which he has achieved considerable recognition for his own work.,John McCarthy,1994
7.511624,30.341152,6,"contributions, parallel, computing, memory, performance, design","For his contribution to very large scale integrated circuit computer aided design. His systems, Caesar and Magic, have demonstrated that effective CAD systems need not be expensive, hard to learn, or slow.",John Ousterhout,1994
13.56699,8.815608,5,"contributions, algorithms, theory, complexity, computational, design","For pioneering research on information-based complexity, computational finance, optimal iteration theory, parallel computing, national science policy, and for leadership in computing education.",Joseph Traub,1994
-4.424759,-15.847374,5,"contributions, algorithms, theory, complexity, computational, design",In recognition of their seminal paper which established the foundations for the field of computational complexity theory.,Juris Hartmanis,1994
30.639648,-27.283005,2,"contributions, software, programming, languages, verification, systems","For their pioneering work in programming environments that integrated source-language debuggers, fully compatible integrated interpreter/compiler, automatic change management, structure-based editing, logging facilities, interactive graphics, and analysi",L Peter Deutsch,1994
-15.539192,17.364994,3,"computer, contributions, acm, computing, science, years",For her diligent work and commitment to the development and growth of SIGCHI and for her creative spark and skilled workmanship which guided the research and publication of the DataPlan Committee reports.,Lorraine Borman,1994
-7.35114,24.129997,3,"computer, contributions, acm, computing, science, years",In recognition of his chairing and directing the Publications Planning Committee which produced a long term policy framework and the current implementation plan for ACM publications.,M Stuart Lynn,1994
